"算数（１）","なんばんめ","https://youtu.be/Rj5NlGCOABs","小学２年","2020-04-17"
"外国語活動（１）","自己紹介（１）","https://youtu.be/E9cVFEgDt4A","小学４年","2020-04-17"
"算数（１）","角柱と円柱","https://youtu.be/pI9CC3GuVjE","小学６年","2020-04-17"
"理科（１）","身近な生物を観察しよう","https://youtu.be/Izb9BAz_fdk","中学１年","2020-04-17"
"国語（１）","古典の復習","https://youtu.be/lJBTddysXwM","中学２年","2020-04-17"
"数学（１）","式の乗法、除法","https://youtu.be/inBl_auwDjY","中学３年","2020-04-17"
"第８回","因数分解（３）次数が異なるとき","https://youtu.be/Wlz1-ojJsFc","福井県庁","2020-04-17"
"第９回","因数分解（４）次数が等しいとき","https://youtu.be/mS8v2EVuVRM","福井県庁","2020-04-17"
"第10回","因数分解（５）３種類の文字を含むとき","https://youtu.be/TbL32Pv33Lg","福井県庁","2020-04-17"
