"タイトル","公開日","URL","長さ","ptitle","playlistId"
"【ゴッホ②】〜狂気の天才、その鮮烈な輝きと闇〜【偉人伝】","2020-03-27T10:31:18.000Z","https://www.youtube.com/watch?v=kzaUV-tpIos","00:30:24","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【ダヴィンチ①】〜万能の天才レオナルド・ダ・ヴィンチ！絵画全13作品を徹底解剖〜【偉人伝】","2020-03-27T10:30:26.000Z","https://www.youtube.com/watch?v=md5zlOU1n1M","00:29:46","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【ダヴィンチ②】〜万能の天才レオナルド・ダ・ヴィンチ偉人伝！最後の晩餐やモナ・リザに隠された秘密とは？〜【偉人伝】","2020-03-27T10:30:35.000Z","https://www.youtube.com/watch?v=hAo934g2UFo","00:36:11","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【君たちはどう生きるか①】〜歴史的名著「君たちはどう生きるか」2018年一番読まれた本を中田が解説〜","2019-10-20T14:05:26.000Z","https://www.youtube.com/watch?v=0OntLo9AM2w","00:25:30","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【君たちはどう生きるか②】〜勉強・発見・貧乏・ありがたい・偉大な人とは何か？〜","2019-10-21T11:56:18.000Z","https://www.youtube.com/watch?v=NukUvUGMcCI","00:24:42","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【君たちはどう生きるか③】〜過ちを乗り越えた先にある真理とは？〜","2019-10-22T09:11:50.000Z","https://www.youtube.com/watch?v=lp1VKcEnpO0","00:25:27","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【マクベス①】シェイクスピアの傑作　〜お前は王になるだろう〜","2019-09-24T12:41:42.000Z","https://www.youtube.com/watch?v=I6O5lnpzr18","00:36:15","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【マクベス②】シェイクスピアの傑作　〜夢か、狂気か〜","2019-09-25T08:43:23.000Z","https://www.youtube.com/watch?v=gO2HQgOLq4A","00:29:41","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【マクベス③】シェイクスピアの傑作　〜そして、森が動きだす〜","2019-09-26T06:50:24.000Z","https://www.youtube.com/watch?v=uhTgN_FkiUo","00:22:47","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【星の王子様①】〜大切なものは目には見えない〜","2019-07-29T10:39:31.000Z","https://www.youtube.com/watch?v=HIs1exOh_BI","00:19:02","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【星の王子様②】〜あれが僕の薔薇だから〜","2019-07-30T06:23:18.000Z","https://www.youtube.com/watch?v=X-RAFPcFhmA","00:19:36","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【銀河鉄道の夜①】〜宮沢賢治の描く美しい物語〜","2019-07-24T14:30:57.000Z","https://www.youtube.com/watch?v=vi784xrdH5w","00:23:50","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【銀河鉄道の夜②】〜本当の最高傑作とは〜","2019-08-05T07:39:02.000Z","https://www.youtube.com/watch?v=i8Xmr1t5mD8","00:22:58","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【山月記①】〜教科書の定番・中島敦「山月記」ストーリー編〜","2019-07-23T08:40:24.000Z","https://www.youtube.com/watch?v=ER3ZfLks5gM","00:26:05","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【山月記②】〜教科書の定番・中島敦「山月記」徹底解説編＆中田の決意表明〜","2019-07-24T02:41:43.000Z","https://www.youtube.com/watch?v=aEk7r9rHFlQ","00:25:25","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【三四郎①】〜夏目漱石の恋愛小説「三四郎」ストーリー前編〜","2019-07-19T12:12:24.000Z","https://www.youtube.com/watch?v=qcR01IfDkJQ","00:31:50","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【三四郎②】〜夏目漱石の恋愛小説「三四郎」ストーリー後編＆中田のパーフェクト分析〜","2019-07-20T10:33:54.000Z","https://www.youtube.com/watch?v=ksURpenqaR4","00:40:49","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【人間失格①】〜太宰治の最高傑作〜","2019-07-13T11:26:45.000Z","https://www.youtube.com/watch?v=9Lmy3cbQlGc","00:30:06","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【人間失格②】〜最も日本人に読まれている小説〜","2019-07-17T12:27:04.000Z","https://www.youtube.com/watch?v=4kxCUObbq5A","00:45:12","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【人間失格③】〜中田と又吉の徹底分析〜","2019-07-18T12:34:22.000Z","https://www.youtube.com/watch?v=Uo8x8P39HlA","00:22:24","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【羅生門】〜芥川龍之介の傑作を「鼻／地獄変／西方の人」など人気作と合わせて一挙解説！〜","2019-06-29T10:03:49.000Z","https://www.youtube.com/watch?v=i5jZQb3bz-M","00:40:10","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【仮面の告白①】〜三島由紀夫の自伝的小説！センセーショナルすぎる名作文学を中田が徹底解説！〜","2019-06-23T12:36:41.000Z","https://www.youtube.com/watch?v=UWFXC2SMsn0","00:18:59","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【仮面の告白②】〜三島由紀夫の自伝的小説「仮面の告白」！世界が認めた衝撃のラストシーンとは？〜","2019-06-24T12:03:17.000Z","https://www.youtube.com/watch?v=hMB4iEG3khI","00:23:43","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【こころ①】〜夏目漱石の傑作を世界一分かりやすく解説！累計発行部数７００万部超えの不朽の名作〜","2019-06-21T12:56:18.000Z","https://www.youtube.com/watch?v=6mqsvpAoGAE","00:16:02","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【こころ②】〜夏目漱石の名作を中田が徹底分析！たった３０分で「こころ」の魅力の全てが丸わかり〜","2019-06-22T09:10:02.000Z","https://www.youtube.com/watch?v=F3qK-Ox0pI0","00:19:55","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【エドワード・ゴーリー】〜中田敦彦が絶賛する、怖くて美しい大人の絵本！エドワードゴーリーの世界とは？〜","2019-07-31T08:20:26.000Z","https://www.youtube.com/watch?v=lifRVAzSXMA","00:21:53","文学・芸術","PL4fCcsGH1K_jZMyNHdAYmppHpj0tNJEIe"
"【ランチェスター戦略①】〜弱者が強者に勝つための法則〜","2020-05-01T09:23:28.000Z","https://www.youtube.com/watch?v=D1Tcw238Z-U","00:28:39","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ランチェスター戦略②】中田がYouTubeで勝つための戦略とは？","2020-05-02T09:42:39.000Z","https://www.youtube.com/watch?v=zBKdqJJCbi8","00:28:41","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【伝え方が9割①】〜そうだ Noの答えをYESに変えよう〜","2020-04-26T10:15:03.000Z","https://www.youtube.com/watch?v=wPhU8-NzH1I","00:29:19","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【伝え方が9割②】〜中田が実践「大好き」を伝える10の技術〜","2020-04-27T03:38:45.000Z","https://www.youtube.com/watch?v=xbVHrr831l8","00:27:03","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【GIVE&TAKE①】〜与える人こそ成功する時代〜","2020-04-24T08:08:29.000Z","https://www.youtube.com/watch?v=qTW80vS7_BQ","00:24:44","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【GIVE&TAKE②】〜人当たりのいい戦略型テイカーの見分け方〜","2020-04-25T09:35:29.000Z","https://www.youtube.com/watch?v=ul89v4C1Pxg","00:21:33","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【シン・ニホン①】〜アフターコロナの日本はもう一度立ち上がれる〜","2020-04-22T09:55:13.000Z","https://www.youtube.com/watch?v=WKE6uSNXLfw","00:28:35","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【シン・ニホン②】〜若者を犠牲にする国に未来はない〜","2020-04-23T09:51:19.000Z","https://www.youtube.com/watch?v=oGkEyw6oqw4","00:25:56","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【科学的な適職①】〜Withコロナ時代の職業の選び方〜","2020-04-21T03:28:50.000Z","https://www.youtube.com/watch?v=fPoL-xAMrQ0","00:30:56","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【科学的な適職②】〜仕事の幸福度を決める7つの徳目〜","2020-04-21T03:28:58.000Z","https://www.youtube.com/watch?v=S5PhJRaPmsw","00:31:01","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【最高の睡眠①】免疫力を高める睡眠は新型コロナウイルス感染の防御策","2020-04-15T05:27:07.000Z","https://www.youtube.com/watch?v=qsQgqNpuhks","00:19:59","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【最高の睡眠②】新型コロナウイルスから身を守る安眠法","2020-04-15T05:27:22.000Z","https://www.youtube.com/watch?v=8LIWI-oAPkU","00:19:18","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【AI vs.教科書が読めない子どもたち①】〜人間はAIに仕事を奪われる？〜","2020-03-27T08:10:34.000Z","https://www.youtube.com/watch?v=gAyrTdnFF94","00:27:22","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【AI vs.教科書が読めない子どもたち②】〜読解力がない人間は仕事を奪われる〜","2020-03-28T01:18:36.000Z","https://www.youtube.com/watch?v=QIVNy4Xx-Qk","00:28:19","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【嫌われる勇気】〜トラウマは存在しない〜","2020-03-27T00:05:25.000Z","https://www.youtube.com/watch?v=N-fT1KjtGGA","00:28:31","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【Think Smart①】成功を妨げる思い込み","2020-03-03T12:59:32.000Z","https://www.youtube.com/watch?v=oii50fd_8rc","00:28:33","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【Think Smart②】嫉妬が成功を妨げる","2020-03-04T11:52:28.000Z","https://www.youtube.com/watch?v=AXJMDcIaN44","00:28:38","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【Think Smart③】期待する事で能力が花開く","2020-03-05T10:38:00.000Z","https://www.youtube.com/watch?v=Ix6f1veho2A","00:27:46","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【バビロン大富豪の教え①】","2020-03-26T23:52:44.000Z","https://www.youtube.com/watch?v=34qLgA-9oiU","00:22:47","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【バビロン大富豪の教え②】","2020-03-26T23:52:54.000Z","https://www.youtube.com/watch?v=c9qQjN4BosE","00:22:15","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【バビロン大富豪の教え③】","2020-03-26T23:53:03.000Z","https://www.youtube.com/watch?v=TxuDsrNc6ZE","00:20:41","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【経営計画①】強いチームを作るための魔法の道具","2020-02-13T09:37:38.000Z","https://www.youtube.com/watch?v=zQDOOq9O3Rk","00:23:20","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【経営計画②】具体的な経営計画の立て方","2020-02-14T11:45:33.000Z","https://www.youtube.com/watch?v=OGffRSsrsIQ","00:24:23","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【経営計画③】方針を決めた後はスケジュール＆マニュアル化","2020-02-15T06:52:43.000Z","https://www.youtube.com/watch?v=SdxbMqoCIdE","00:22:39","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【EXIT戦略①】お金持ちになる唯一の方法","2020-03-26T23:51:32.000Z","https://www.youtube.com/watch?v=WAC0UFn02FA","00:15:51","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【EXIT戦略②】M&Aは今後のビジネストレンド","2020-03-26T23:51:42.000Z","https://www.youtube.com/watch?v=4EtyvLnBdBE","00:15:01","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【EXIT戦略③】次世代の大富豪になる極意","2020-03-26T23:51:50.000Z","https://www.youtube.com/watch?v=SVO1Odj-WKE","00:15:13","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【金持ち父さん①】お金持ちになる手順","2020-03-26T23:51:03.000Z","https://www.youtube.com/watch?v=57zybaVxc2o","00:20:25","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【金持ち父さん②】不労所得を得るために","2020-03-26T23:51:11.000Z","https://www.youtube.com/watch?v=1K-rjXJobxA","00:20:01","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【金持ち父さん③】日本のファイナンシャル・リテラシー","2020-03-26T23:51:24.000Z","https://www.youtube.com/watch?v=0BEq6SJZDpA","00:19:12","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【Think clearly①】取捨選択で人生をクリアに","2020-02-01T11:56:44.000Z","https://www.youtube.com/watch?v=OEAoBN3A0gs","00:21:25","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【Think clearly②】嫌な仕事は断れ！本音を出すな！","2020-02-02T12:33:07.000Z","https://www.youtube.com/watch?v=76gZpZsjKGQ","00:23:48","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【Think clearly③】大きすぎる夢を持つな！","2020-02-03T09:40:51.000Z","https://www.youtube.com/watch?v=62_Zz9Ssr8Q","00:23:13","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【人を動かす①】人の心を突き動かす行動の原則","2020-03-27T00:04:41.000Z","https://www.youtube.com/watch?v=oZGrjna7fpA","00:22:27","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【人を動かす②】人に好かれる原則とは？","2020-03-27T00:04:50.000Z","https://www.youtube.com/watch?v=Tfq9zadeC6k","00:22:49","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【人を動かす③】批判せず褒める！","2020-03-27T00:04:59.000Z","https://www.youtube.com/watch?v=FmSUWRMB7cQ","00:23:15","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【7つの習慣①】","2020-03-27T00:03:56.000Z","https://www.youtube.com/watch?v=HaTDjEhdDfc","00:22:48","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【7つの習慣②】","2020-03-27T00:04:06.000Z","https://www.youtube.com/watch?v=EE-yUv66eVo","00:21:49","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【7つの習慣③】","2020-03-27T00:04:14.000Z","https://www.youtube.com/watch?v=PIi1k3DpgCw","00:18:10","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【7つの習慣④】","2020-03-27T00:04:19.000Z","https://www.youtube.com/watch?v=MbIGisQzw4c","00:23:30","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【7つの習慣⑤】","2020-03-27T00:04:26.000Z","https://www.youtube.com/watch?v=vkV1snsAQt8","00:21:19","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【7つの習慣⑥】","2020-03-27T00:04:31.000Z","https://www.youtube.com/watch?v=ReJAtOg2aAI","00:19:44","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【論語と算盤①】〜中田敦彦史上No.1書籍！〜","2020-03-27T00:07:09.000Z","https://www.youtube.com/watch?v=5zW7fUvOivs","00:26:07","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【論語と算盤②】〜成功に必要なのは常識と習慣〜","2020-03-27T00:07:15.000Z","https://www.youtube.com/watch?v=HOO6nbFz74I","00:23:11","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【論語と算盤③】〜何を志し誰のためにどう生きるか？〜","2020-03-27T00:07:35.000Z","https://www.youtube.com/watch?v=lRBLPVaoROg","00:28:13","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【お金の授業①】〜学校では教えてくれない「資産運用の鉄則」素人が必ずハマる罠編〜","2020-03-26T23:50:12.000Z","https://www.youtube.com/watch?v=R_kzxTCcwbc","00:29:18","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【お金の授業②】〜素人でもできる投資の鉄則を教えます〜","2020-03-26T23:50:30.000Z","https://www.youtube.com/watch?v=t66nXm6CHPo","00:27:20","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【eスポーツ①】〜次世代ムーブメントを中田が徹底解説！現代のゴールドラッシュを知らなきゃ損！〜","2019-10-07T13:40:42.000Z","https://www.youtube.com/watch?v=xaTf54MOfXM","00:27:11","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【eスポーツ②】〜次世代ムーブメントの未来を中田が完全予測！○○億円を稼ぐ中学生ゲーマも出現！？〜","2019-10-08T13:21:05.000Z","https://www.youtube.com/watch?v=AO-OqIbPpc0","00:30:40","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【仮想通貨①】〜仮想通貨「ビットコイン」の歴史は壮大なサスペンスドラマ〜","2019-08-22T12:10:58.000Z","https://www.youtube.com/watch?v=krK6s-Ej2Z8","00:29:24","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【仮想通貨②】〜仮想通貨の未来とは？Facebook「Libra」が世界の通貨を支配する！？〜","2019-08-23T12:13:33.000Z","https://www.youtube.com/watch?v=y4Q-gKaE1fk","00:26:58","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ブロックチェーン①】〜5G時代の最終兵器「ブロックチェーン」人類の未来を変える大発明！〜","2019-08-20T11:48:13.000Z","https://www.youtube.com/watch?v=HfIqAQUPrjA","00:24:59","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ブロックチェーン②】〜5G時代の最終兵器「ブロックチェーン」 GAFAを倒す革命的な技術〜","2019-08-21T12:02:35.000Z","https://www.youtube.com/watch?v=H2jP94Fpoi0","00:24:50","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【次世代通信5G①】〜5Gで世界は変わる！インターネットが普及した時以上の変革が起きる〜","2019-08-18T10:54:40.000Z","https://www.youtube.com/watch?v=FH7L0kyl2GA","00:25:17","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【次世代通信5G②】〜5Gで世界は変わる！変革する未来を先取り〜","2019-08-19T13:02:14.000Z","https://www.youtube.com/watch?v=2BjQlTbXZ6Y","00:36:15","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【AI・人工知能①】〜AIを知れば未来が見えてくる！〜","2019-08-16T12:37:33.000Z","https://www.youtube.com/watch?v=q97ohroFz5E","00:29:04","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【AI・人工知能②】〜AIの最終形態「ドラえもん」は誕生するのか！？〜","2019-08-17T04:25:36.000Z","https://www.youtube.com/watch?v=x_GU2r1yHS8","00:26:07","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ジャック・マー】〜アリババ創業者！絶対に諦めない不屈のマインドで落ちこぼれからアジアナンバー１起業家に上り詰めた男〜【偉人伝】","2019-06-20T13:27:59.000Z","https://www.youtube.com/watch?v=pSc2I7hGkPw","00:25:19","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ジャック・ドーシー①】〜Twitter創業者！第２のスティーブ・ジョブズという異名を持つ天才起業家の知られざる能力にTwitter誕生の秘密が！〜【偉人伝】","2019-06-16T11:19:42.000Z","https://www.youtube.com/watch?v=yyxi2qrr9Ew","00:17:50","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ジャック・ドーシー②】〜Twitter創業者！時代の最先端を突き進む男は次にどこを目指すのか！？〜【偉人伝】","2019-06-17T04:58:58.000Z","https://www.youtube.com/watch?v=3DfO5bvNLsQ","00:13:37","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ラリー・ペイジ①】〜Google創業者！謎に包まれたＩＴの申し子を知れば未来が分かる！〜【偉人伝】","2019-06-14T12:30:42.000Z","https://www.youtube.com/watch?v=j-nitGAvfnc","00:19:08","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ラリー・ペイジ②】〜Google創業者！リアルパーフェクトヒューマンが見据える未来とは？〜【偉人伝】","2019-06-15T10:55:09.000Z","https://www.youtube.com/watch?v=0e9ds_85YLk","00:20:41","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【スティーブ・ジョブズ①】〜世界を変えた天才の大胆な行動力とデザインへのこだわりから成功の秘密を学ぶ！アップルの偉業はＷスティーブのおかげ！？〜【偉人伝】","2019-06-12T09:36:38.000Z","https://www.youtube.com/watch?v=wkYHzYSmBy0","00:19:21","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【スティーブ・ジョブズ②】〜天才経営者が常に大切にしていたマインドとは？〜【偉人伝】","2019-06-13T09:00:58.000Z","https://www.youtube.com/watch?v=YvxF38OXRtg","00:21:20","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【孫正義①】〜アメリカ留学からSoftBank創業秘話まで！孫さんの情熱と行動力を中田がエクストリーム授業〜【偉人伝】","2019-06-08T13:32:59.000Z","https://www.youtube.com/watch?v=KbJezg6TqPo","00:18:31","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【孫正義②】〜Yahoo! JAPAN設立からiPhone独占販売！孫さんが日本一の起業家になったキーワードはパワフルな直談判・スムーズな業務拡大・インターナショナル〜【偉人伝】","2019-06-09T11:57:38.000Z","https://www.youtube.com/watch?v=fcskgffFDZE","00:18:12","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ジェフ・ベゾス①】〜amazon創業者！世界一の大富豪の成功哲学に迫る〜【偉人伝】","2019-06-01T09:21:41.000Z","https://www.youtube.com/watch?v=bbLvW2vGt-w","00:20:14","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【ジェフ・ベゾス②】〜彼を知れば未来の成功者になれる！世界一の大富豪になれた２つの理由・amazonが生み出した５つのイノベーション・そして宇宙へ〜【偉人伝】","2019-06-02T09:20:08.000Z","https://www.youtube.com/watch?v=B4XCE_UI3Os","00:21:09","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【イーロンマスク】〜テスラ＆スペースX！ジョブズを超える天才とはどんな人物か〜【偉人伝】","2019-08-24T14:16:38.000Z","https://www.youtube.com/watch?v=ts5P1wcCTcM","00:27:24","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【アメリカ・シリコンバレー】Day1〜最先端IT企業に潜入〜","2020-04-11T14:53:07.000Z","https://www.youtube.com/watch?v=5n4ymsYwVhw","00:12:58","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【アメリカ・シリコンバレー】Day2〜YouTube・Airbnb・AmazonGO・自動運転車・アメリカ格差社会の光と闇〜","2020-04-11T14:53:52.000Z","https://www.youtube.com/watch?v=tKSd6XctlhE","00:16:30","経済・ビジネス","PL4fCcsGH1K_h_QuBL2mg8arfwNjjzqzYD"
"【田口淳之介×中田敦彦】ジャニーズ退所から大麻逮捕まで禁断トーク！","2020-04-15T08:35:12.000Z","https://www.youtube.com/watch?v=vp4HgYdfprM","00:37:44","コラボ・トーク","PL4fCcsGH1K_jylPNxfFtzOQ2Y4HkTJoDM"
"【宮迫博之×中田敦彦】〜雨上がり決死隊・宮迫さんとYouTube初コラボ！吉本騒動に迫る〜","2020-03-24T08:13:27.000Z","https://www.youtube.com/watch?v=lfHVO8xpobI","00:22:43","コラボ・トーク","PL4fCcsGH1K_jylPNxfFtzOQ2Y4HkTJoDM"
"【伊沢拓司×中田敦彦】〜QuizKnock伊沢さんと初トーク！実は似ている？〜","2020-03-22T07:56:04.000Z","https://www.youtube.com/watch?v=WFsWrsQZgrA","00:16:45","コラボ・トーク","PL4fCcsGH1K_jylPNxfFtzOQ2Y4HkTJoDM"
"【堀江貴文×中田敦彦】〜ホリエモンが嬉々として語る！次に来るビジネスとは？〜","2020-02-26T06:19:00.000Z","https://www.youtube.com/watch?v=NW1GVXZZKx4","00:24:51","コラボ・トーク","PL4fCcsGH1K_jylPNxfFtzOQ2Y4HkTJoDM"
"【ヒカル×中田敦彦】 〜異端児のふたりが初コラボ！YouTubeの未来を語り尽くす！〜","2020-01-22T10:12:46.000Z","https://www.youtube.com/watch?v=vzgilTH-yfk","00:25:02","コラボ・トーク","PL4fCcsGH1K_jylPNxfFtzOQ2Y4HkTJoDM"
"【DaiGo×中田敦彦】〜心理学でYouTubeヒットの法則を徹底分析！〜","2019-12-28T12:12:30.000Z","https://www.youtube.com/watch?v=cqUglzBQ1Bg","00:25:10","コラボ・トーク","PL4fCcsGH1K_jylPNxfFtzOQ2Y4HkTJoDM"
"【ラファエル×中田敦彦①】〜ラファエルは令和の○○！？中田の意外な分析にラファエル驚愕〜","2019-10-09T04:33:41.000Z","https://www.youtube.com/watch?v=uzRDhUPoTq8","00:25:14","コラボ・トーク","PL4fCcsGH1K_jylPNxfFtzOQ2Y4HkTJoDM"
"【ラファエル×中田敦彦②】〜ヒカキン、はじめしゃちょー、ヒカル、フィッシャーズ…人気YouTuberを語る！〜","2019-10-10T08:26:13.000Z","https://www.youtube.com/watch?v=LgBBBlWMn0Q","00:22:32","コラボ・トーク","PL4fCcsGH1K_jylPNxfFtzOQ2Y4HkTJoDM"
